"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP02.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Period-over-period percent change","Annual","Units","3.051769822656108","2.583271940140677","2.241665019265707","2.42888466948775","3.143152705166246","2.515045183877713","1.954327996063669","3.558926487747874","4.160965794768679","8.599907278627724","4.453930985414472","3.25590899802463"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP03.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Clothing and footwear","Period average, Year-over-year (YOY) percent change","Annual","Units","0.9976102356367529","0.05926043978878985","0.7583304050299144","0.6202925827509958","0.2712449452375051","1.37717778334193","-1.279561171567576","1.466544454628815","0.7883715200788372","3.772508759064581","2.999371859296546","0.7623113279463026"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP08.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Communication","Index","Annual","Units","107.96725","106.5871083333333","105.2549833333333","103.9850333333333","102.8927166666666","102.1822333333333","100","99.38333333333335","99.40833333333335","99.75","99.075","98.40833333333335"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP10.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Education","Period average, Year-over-year (YOY) percent change","Annual","Units","-2.102686992333096","-0.1713876054894285","1.866822227638944","0.8017626491534401","0.917152605030629","-0.3458310399441048","-0.7387919551926237","2.525420903483864","2.30875538574103","3.845848232022312","4.912388093962718","4.879293997520241"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP08.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Communication","Period average, Year-over-year (YOY) percent change","Annual","Units","-1.222114324797378","-1.278296582219794","-1.24979936207107","-1.206546198366855","-1.050455658522685","-0.6905088682175597","-2.135628927011741","-0.61666666666665","0.02515512326010397","0.3437002263391566","-0.6766917293233083","-0.6728909075615948"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP08.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Communication","Period average, Period-over-period percent change","Annual","Units","-1.222114324797378","-1.278296582219794","-1.24979936207107","-1.206546198366855","-1.050455658522685","-0.6905088682175597","-2.135628927011741","-0.61666666666665","0.02515512326010397","0.3437002263391566","-0.6766917293233083","-0.6728909075615948"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP10.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Education","Period average, Period-over-period percent change","Annual","Units","-2.102686992333096","-0.1713876054894285","1.866822227638944","0.8017626491534401","0.917152605030629","-0.3458310399441048","-0.7387919551926237","2.525420903483864","2.30875538574103","3.845848232022312","4.912388093962718","4.879293997520241"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP10.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Education","Index","Annual","Units","97.70834916666668","97.54088916666668","99.36180416666668","100.15845","101.0770558333333","100.7275","99.98333333333335","102.5083333333333","104.875","108.9083333333334","114.2583333333333","119.8333333333333"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP04.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Index","Annual","Units","94.66083916666668","94.2374325","94.22957749999998","95.40764083333332","97.09620333333335","98.8554475","100","101.6666666666667","109.0583333333333","114.525","115.925","117.5"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP05.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Year-over-year (YOY) percent change","Annual","Units","0.4164622033243076","0.8128494200011736","0.6250505139282239","0.4472445661759376","0.7008615113620646","0.7860462084518931","0.2057708804067205","2.725","7.601200616532782","6.430940892641799","0.2975136360415668","-0.01412529133407727"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP01.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Year-over-year (YOY) percent change","Annual","Units","1.034428495914324","0.5961029816810106","0.8083355782129896","2.761013082459258","2.284613368405037","1.203302651633208","2.140427562553508","3.0916666666666","12.56163608439102","12.24416517055652","1.957773512476008","2.579066265060241"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP05.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Period-over-period percent change","Annual","Units","0.4164622033243076","0.8128494200011736","0.6250505139282239","0.4472445661759376","0.7008615113620646","0.7860462084518931","0.2057708804067205","2.725","7.601200616532782","6.430940892641799","0.2975136360415668","-0.01412529133407727"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP04.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Year-over-year (YOY) percent change","Annual","Units","0.8529076595635977","-0.4472880975851057","-0.008335328957545612","1.250205471136003","1.769839905118043","1.81185680415034","1.15780417664894","1.6666666666667","7.270491803278621","5.012607931535143","1.22244051517136","1.358637049816692"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP01.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Period-over-period percent change","Annual","Units","1.034428495914324","0.5961029816810106","0.8083355782129896","2.761013082459258","2.284613368405037","1.203302651633208","2.140427562553508","3.0916666666666","12.56163608439102","12.24416517055652","1.957773512476008","2.579066265060241"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP02.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Index","Annual","Units","86.33105166666665","88.5612175","90.54646333333332","92.7457325","95.6608725","98.06678666666665","99.98333333333335","103.5416666666666","107.85","117.125","122.3416666666667","126.325"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP11.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Restaurants and hotels","Period average, Period-over-period percent change","Annual","Units","2.107745683880664","2.748624835168491","2.224813940202849","2.078580798500988","2.195957689284742","2.586340416296542","2.026473085525266","2.683109740854894","7.571208309664852","8.13216656608325","6.195060694851402","3.810274602548995"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP11.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Restaurants and hotels","Period average, Year-over-year (YOY) percent change","Annual","Units","2.107745683880664","2.748624835168491","2.224813940202849","2.078580798500988","2.195957689284742","2.586340416296542","2.026473085525266","2.683109740854894","7.571208309664852","8.13216656608325","6.195060694851402","3.810274602548995"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP12.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Miscellaneous goods and services","Index","Annual","Units","91.14034","92.32158333333332","94.360525","94.57596083333332","95.66083","97.79209583333332","100.0083333333334","103.8083333333334","106.0833333333333","112.9833333333333","120.2","126.9916666666667"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP12.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Period-over-period percent change","Annual","Units","1.71793367310118","1.296070799531053","2.208521120467511","0.228311397518528","1.147087650083189","2.227939934593208","2.266274672931854","3.799683359720021","2.191538893794556","6.504320502749413","6.387372768844994","5.650305047143677"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP06.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Health","Period average, Period-over-period percent change","Annual","Units","2.012917795908167","1.543843965861676","1.124905359148832","1.351355192982","0.9186967693391326","1.007006992669526","1.288065986001314","0.5333333333334","1.28481432360736","2.987151158032507","2.781309599491547","2.829751043760536"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP11.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Restaurants and hotels","Index","Annual","Units","87.20333416666668","89.60022666666665","91.593665","93.49751333333332","95.55067916666668","98.02194500000002","100.0083333333334","102.6916666666667","110.4666666666667","119.45","126.85","131.6833333333334"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP06.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Health","Index","Annual","Units","93.06305333333335","94.49980166666665","95.562835","96.85422833333332","97.744025","98.72831416666665","100","100.5333333333334","101.825","104.8666666666666","107.7833333333334","110.8333333333333"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP04.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Period-over-period percent change","Annual","Units","0.8529076595635977","-0.4472880975851057","-0.008335328957545612","1.250205471136003","1.769839905118043","1.81185680415034","1.15780417664894","1.6666666666667","7.270491803278621","5.012607931535143","1.22244051517136","1.358637049816692"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP05.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Index","Annual","Units","96.4969625","97.2813375","97.889395","98.3272","99.0163375","99.79465166666668","100","102.725","110.5333333333333","117.6416666666667","117.9916666666666","117.975"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP07.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Transport","Index","Annual","Units","97.37958166666668","95.90351416666668","94.99250583333332","97.6775825","100.8341475","102.0967583333333","100","107.65","119.975","123.6416666666667","124.7583333333333","127.1416666666667"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP07.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Transport","Period average, Year-over-year (YOY) percent change","Annual","Units","-0.2402726121953017","-1.515787472832472","-0.9499217429615321","2.82661947183256","3.23161663015155","1.252165922594129","-2.053697264792329","7.65","11.44914073385973","3.056192262276891","0.9031475365639413","1.910360029390208"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP09.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Recreation and culture","Period average, Period-over-period percent change","Annual","Units","1.334197007385014","3.480310440237681","0.6500071984254925","1.432339379779854","1.297862658493331","0.588238439192274","-4.64133246997277","2.849525079153576","4.860661049902785","5.670580964153212","1.83506360579035","1.320984995333534"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP12.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Year-over-year (YOY) percent change","Annual","Units","1.71793367310118","1.296070799531053","2.208521120467511","0.228311397518528","1.147087650083189","2.227939934593208","2.266274672931854","3.799683359720021","2.191538893794556","6.504320502749413","6.387372768844994","5.650305047143677"
"IMF.STA:CPI(5.0.0)","DEU.CPI._T.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Annual","Units","0.9067940004342138","0.5144261371254551","0.4917470084452129","1.509494851096218","1.732168797669476","1.445659768882532","0.1448779258139629","3.0666666666667","6.872574385510962","5.946436677258284","2.256498143387575","2.171787709497235"
"IMF.STA:CPI(5.0.0)","DEU.CPI._T.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","All Items","Period average, Year-over-year (YOY) percent change","Annual","Units","0.9067940004342138","0.5144261371254551","0.4917470084452129","1.509494851096218","1.732168797669476","1.445659768882532","0.1448779258139629","3.0666666666667","6.872574385510962","5.946436677258284","2.256498143387575","2.171787709497235"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP09.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","Recreation and culture","Index","Annual","Units","97.43539333333335","100.8264475","101.4818266666667","102.9353908333333","104.2713508333333","104.884715","100.0166666666666","102.8666666666667","107.8666666666667","113.9833333333333","116.075","117.6083333333334"
"IMF.STA:CPI(5.0.0)","DEU.CPI._T.IX.A","OBS_VALUE","Germany","Consumer price index (CPI)","All Items","Index","Annual","Units","94.36566916666668","94.85111083333335","95.31753833333332","96.75635166666665","98.432335","99.85533166666668","100","103.0666666666667","110.15","116.7","119.3333333333333","121.925"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP09.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Recreation and culture","Period average, Year-over-year (YOY) percent change","Annual","Units","1.334197007385014","3.480310440237681","0.6500071984254925","1.432339379779854","1.297862658493331","0.588238439192274","-4.64133246997277","2.849525079153576","4.860661049902785","5.670580964153212","1.83506360579035","1.320984995333534"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP07.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Transport","Period average, Period-over-period percent change","Annual","Units","-0.2402726121953017","-1.515787472832472","-0.9499217429615321","2.82661947183256","3.23161663015155","1.252165922594129","-2.053697264792329","7.65","11.44914073385973","3.056192262276891","0.9031475365639413","1.910360029390208"
"IMF.STA:CPI(5.0.0)","DEU.CPI.CP02.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Year-over-year (YOY) percent change","Annual","Units","3.051769822656108","2.583271940140677","2.241665019265707","2.42888466948775","3.143152705166246","2.515045183877713","1.954327996063669","3.558926487747874","4.160965794768679","8.599907278627724","4.453930985414472","3.25590899802463"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP09.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Recreation and culture","Index","Annual","Units","47.15007558733618","53.09799977233952","60.40200379536768","81.90354593319472","95.80868968036288","106.3990154018317","113.7780285639425","124.3421978980911","155.2","195.7916666666667","285.125",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP03.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Clothing and footwear","Index","Annual","Units","54.46248141654145","58.74053036293232","65.46488178456428","81.7635756031723","95.92554599864658","102.9361813627987","105.5173486369676","107.8779447130818","118.4333333333334","141.9833333333333","176.8916666666667",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP06.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Health","Index","Annual","Units","58.32059291128695","60.88568384432068","75.36764443676922","91.36375448294452","97.35478429600418","104.896264098062","114.0683416013054","118.2275827648853","125.125","146.9916666666667","186.6833333333333",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP11.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Restaurants and hotels","Index","Annual","Units","48.00866031681882","55.15938105390692","66.94857335050472","85.34224464086938","94.34357989022795","105.2467113291376","114.416135259546","118.7160899658494","140.7833333333334","203.8916666666666","276.45",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP08.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Communication","Index","Annual","Units","88.59654473342452","88.4846613781069","89.02699269255102","93.28845192969","99.9793322508887","100.7008293780498","104.1094749869786","104.6224999062282","105.45","107.0333333333333","122.8666666666667",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP10.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Education","Index","Annual","Units","51.3601234568183","62.00698886449645","69.14618927987428","79.03358421916355","93.39814749197692","108.92832901849","132.1364424907314","155.7943642379455","175.025","189.5","221.4",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","50.62539610304932","55.87549791728328","63.59391917015175","82.35832786208778","94.2191342667378","102.8428228046656","108.0311741971116","113.6639729926915","129.4583333333333","173.325","222.325","253.6139392548072"
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.POP_PCH_PA_PT.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Annual","Units","10.07021546874814","10.370490343517","13.81360621482896","29.50660839400387","14.40146578074217","9.152799593248038","5.04493288977539","5.214049405130415","13.8956609775178","33.88477631155459","28.27058993220828","14.07351366459337"
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.YOY_PCH_PA_PT.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Period average, Year-over-year (YOY) percent change","Annual","Units","10.07021546874814","10.370490343517","13.81360621482896","29.50660839400387","14.40146578074217","9.152799593248038","5.04493288977539","5.214049405130415","13.8956609775178","33.88477631155459","28.27058993220828","14.07351366459337"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP07.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Transport","Index","Annual","Units","43.97890135727895","48.8134192416787","52.34080555425772","67.44740406362342","88.11711093626258","106.8497594630493","117.4607505147506","123.3885933883554","138.0166666666666","161.9083333333333","202.5",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP04.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Index","Annual","Units","66.28681391002715","71.2200340836964","74.85116287968395","82.16479057170652","93.97360851479125","102.9901361256942","107.1401131802756","111.4276957966755","117.9833333333334","126.425","141.3833333333334",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP12.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Miscellaneous goods and services","Index","Annual","Units","54.80705524294885","56.8201495315186","64.1089094655317","82.39870790941438","96.19667905526875","102.998564669309","108.1204706095882","114.8477094971669","127","161.4583333333334","196.8083333333334",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Index","Annual","Units","57.51626706239888","60.1866256673827","68.81729357335305","88.6983246031111","97.83889577856428","100.8254456787776","104.3442748729322","107.6072551696582","122.1166666666666","168.2833333333333","214.0833333333334",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP02.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Index","Annual","Units","44.78458029265515","54.77636082777108","59.87058303391052","79.06487967709318","95.25414328768898","100.9536367572828","110.3214392391975","116.1679249928922","125.3833333333333","180.4416666666666","279.35",""
"IMF.STA:CPI(5.0.0)","SAU.CPI._T.SRP_POP_PCH_PA_PT.A","OBS_VALUE","Saudi Arabia","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Annual","Units","2.241853487790632","1.22269318552328","2.05347076823965","-0.8348457350271624","2.465943089948431","-1.192986445333281","3.372349610123027","3.063289889415482","2.474073719253717","2.327085183627063","1.687921123758088","2.084208535850356"
"IMF.STA:CPI(5.0.0)","SAU.CPI._T.SRP_YOY_PCH_PA_PT.A","OBS_VALUE","Saudi Arabia","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Year-over-year (YOY) percent change","Annual","Units","2.241853487790632","1.22269318552328","2.05347076823965","-0.8348457350271624","2.465943089948431","-1.192986445333281","3.372349610123027","3.063289889415482","2.474073719253717","2.327085183627063","1.687921123758088","2.084208535850356"
"IMF.STA:CPI(5.0.0)","CAN.CPI._T.SRP_POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Annual","Units","1.906635907178614","1.125241360942775","1.428759547010855","1.596884128529766","2.268225672481033","1.949269024115927","0.7169996323078274","3.395193185275278","6.802801153416128","3.879001597884255","2.381583832811731","2.072324111491031"
"IMF.STA:CPI(5.0.0)","CAN.CPI._T.SRP_IX.A","OBS_VALUE","Canada","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Annual","Units","107.4627933600457","108.6720091585574","110.2246708643388","111.9848311390956","114.5248998282771","116.7572982255295","117.5944476244991","121.5870062965082","129.8583285632512","134.8955352032055","138.1081854607899","140.9702346880366"
"IMF.STA:CPI(5.0.0)","CAN.CPI._T.SRP_YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Year-over-year (YOY) percent change","Annual","Units","1.906635907178614","1.125241360942775","1.428759547010855","1.596884128529766","2.268225672481033","1.949269024115927","0.7169996323078274","3.395193185275278","6.802801153416128","3.879001597884255","2.381583832811731","2.072324111491031"
"IMF.STA:CPI(5.0.0)","ZAF.CPI._T.SRP_IX.A","OBS_VALUE","South Africa","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Annual","Units","124.6458440006827","130.2782044717528","138.8803550093873","146.0829493087558","152.6711042840075","158.9349718381977","164.0723672981737","171.6504522956136","183.7344256699095","194.8967400580304","203.3964840416454","209.916367980884"
"IMF.STA:CPI(5.0.0)","ZAF.CPI._T.SRP_YOY_PCH_PA_PT.A","OBS_VALUE","South Africa","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Year-over-year (YOY) percent change","Annual","Units","6.132829530591491","4.518690948925061","6.602908423948717","5.186186555241493","4.509872648673875","4.102850754611558","3.232388316151135","4.61874544887136","7.039872725464818","6.075243845796597","4.361152465189621","3.205504741126034"
"IMF.STA:CPI(5.0.0)","ZAF.CPI._T.SRP_POP_PCH_PA_PT.A","OBS_VALUE","South Africa","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Annual","Units","6.132829530591491","4.518690948925061","6.602908423948717","5.186186555241493","4.509872648673875","4.102850754611558","3.232388316151135","4.61874544887136","7.039872725464818","6.075243845796597","4.361152465189621","3.205504741126034"
"IMF.STA:CPI(5.0.0)","CHL.CPI._T.SRP_IX.A","OBS_VALUE","Chile","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Annual","Units","113.4669963448721","118.4014190496667","122.8843259514083","125.566544829069","128.6239518383143","131.9135669748441","135.9309825843904","142.0812728445496","158.6250268759407","170.651472801548","177.9854569069256","185.4838703258779"
"IMF.STA:CPI(5.0.0)","CHL.CPI._T.SRP_POP_PCH_PA_PT.A","OBS_VALUE","Chile","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Annual","Units","4.718675278546717","4.348773532170441","3.786193558931184","2.182718468685193","2.434889813530572","2.557544757033266","3.045490848043265","4.524568382591437","11.64386671105596","7.581682514079624","4.29763891572524","4.212936016942926"
"IMF.STA:CPI(5.0.0)","CHL.CPI._T.SRP_YOY_PCH_PA_PT.A","OBS_VALUE","Chile","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Year-over-year (YOY) percent change","Annual","Units","4.718675278546717","4.348773532170441","3.786193558931184","2.182718468685193","2.434889813530572","2.557544757033266","3.045490848043265","4.524568382591437","11.64386671105596","7.581682514079624","4.29763891572524","4.212936016942926"
"IMF.STA:CPI(5.0.0)","SAU.CPI._T.SRP_IX.A","OBS_VALUE","Saudi Arabia","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Annual","Units","115.2077400368712","116.6163772234974","119.011060440762","118.0175016784617","120.9277461060315","119.4850944863395","123.5145496044047","127.2981583143935","130.4476085943439","133.4832355663387","135.7363272961387","138.5653554158946"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP03.IX.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Clothing and footwear","Index","Annual","Units","99.675","100","100.1666666666667","102.6333333333333","103.475","102.5833333333333","101.1666666666667","101.45","109.1333333333334","116.5083333333334","119.4666666666666","119.7416666666666"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP02.POP_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Period-over-period percent change","Annual","Units","4.434373056073954","2.10176991150439","1.466788899075006","4.40246406570835","4.311226496735048","3.507051813862375","2.098513552900029","2.719097916071938","4.703675397762744","9.057730590577388","7.763918466686847","5.47682231381632"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP10.YOY_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Education","Period average, Year-over-year (YOY) percent change","Annual","Units","10.20326823435635","8.47197106690776","4.74285237976164","3.827789272640425","2.889553153981789","3.046781883194248","2.501265090725049","2.792862684251358","4.144082332761634","3.597074906120297","4.623211446740832","7.464138098711379"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP02.IX.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Index","Annual","Units","97.93333333333335","99.99166666666665","101.4583333333334","105.925","110.4916666666666","114.3666666666667","116.7666666666667","119.9416666666667","125.5833333333333","136.9583333333334","147.5916666666666","155.675"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP08.POP_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Communication","Period average, Period-over-period percent change","Annual","Units","1.205540355677155","1.368590014361778","2.766897241436839","1.767902035520168","1.020001593752522","3.896821014435528","3.925290410750954","1.811805961426008","2.253157290470753","6.968421052631579","5.143344485993623","5.359705496973829"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP03.YOY_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Clothing and footwear","Period average, Year-over-year (YOY) percent change","Annual","Units","0.5041593143433325","0.3260596940055179","0.1666666666667","2.462562396006588","0.820071451770088","-0.8617218329709592","-1.380991064175403","0.2800658978582866","7.573517332019123","6.757788637751981","2.539160288963478","0.2301897321428573"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP08.IX.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Communication","Index","Annual","Units","98.64166666666665","99.99166666666668","102.7583333333334","104.575","105.6416666666667","109.7583333333333","114.0666666666667","116.1333333333333","118.75","127.025","133.5583333333334","140.7166666666667"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP03.POP_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Clothing and footwear","Period average, Period-over-period percent change","Annual","Units","0.5041593143433325","0.3260596940055179","0.1666666666667","2.462562396006588","0.820071451770088","-0.8617218329709592","-1.380991064175403","0.2800658978582866","7.573517332019123","6.757788637751981","2.539160288963478","0.2301897321428573"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP08.YOY_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Communication","Period average, Year-over-year (YOY) percent change","Annual","Units","1.205540355677155","1.368590014361778","2.766897241436839","1.767902035520168","1.020001593752522","3.896821014435528","3.925290410750954","1.811805961426008","2.253157290470753","6.968421052631579","5.143344485993623","5.359705496973829"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP01.YOY_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Year-over-year (YOY) percent change","Annual","Units","-0.1863706344704967","-2.581587920116902","-2.37500000000002","2.253521126760584","2.078637615827698","1.373895976447498","0.7179735398515005","0.2963556267521668","10.93275834531231","14.57058527103874","2.689286836317964","4.197515755981177"
"IMF.STA:CPI(5.0.0)","GBR.CPI.CP10.IX.A","OBS_VALUE","United Kingdom","Consumer price index (CPI)","Education","Index","Annual","Units","92.16666666666668","99.975","104.7166666666667","108.725","111.8666666666667","115.275","118.1583333333333","121.4583333333333","126.4916666666667","131.0416666666667","137.1","147.3333333333333"
